title	predicted	actual	threshold_pred
MODELLER	0.11815407604393592	0.0	True
Clustal	0.4228701308610096	0.0	True
Comparative cognition	0.2887552989387188	0.0	True
Category:Aircraft collision avoidance systems	0.28818926526589844	0.0	True
Web-based taxonomy	0.26897505077942313	0.0	True
Sepp Hochreiter	0.15648621870659077	0.0	True
List of open-source bioinformatics software	0.8525131324789913	0.0	True
Isoxaben	0.12115791205359641	0.0	True
Portal:Aviation	0.11876966017139344	0.0	True
Philosophy of information	0.1861529423391159	0.0	True
ARINC 717	0.15224441309665038	0.0	True
Syntax (logic)	0.2146226553416301	0.0	True
Beatrice de Gelder	0.39433640844889445	0.0	True
Airport security repercussions due to the September 11 attacks	0.22179569734052007	0.0	True
Spatial memory	0.12186635051583489	0.0	True
Category:Popper scholars	0.10486046135596251	0.0	True
Bias–variance tradeoff	0.14002408272090633	0.0	True
Kate R. Rosenbloom	0.267169853258926	0.0	True
Category:Aviation in the Czech Republic	0.2041528151105445	0.0	True
Geworkbench	0.36923974190381137	0.0	True
ARINC 573	0.13626241369570516	0.0	True
Category:Eukaryote taxonomy	0.2086644692740716	0.0	True
ArrayTrack	0.15125959012444234	0.0	True
BAli-Phy	0.26973801998921854	0.0	True
Category:Taxa described in 1993	0.16534509422660953	0.0	True
Category:Rudolf Steiner	0.3167026810993855	0.0	True
Category:History of science	0.18445189536287368	0.0	True
FlyBase	0.22198836643430106	0.0	True
Template:NSW Flora Online	0.16993107898538434	0.0	True
Golden Brain Award	0.13326616863171478	0.0	True
Security identification display area	0.10774347878926868	0.0	True
Swartz Prize	0.5575422322574418	0.0	True
Reactions to the Northwest Airlines Flight 253 attack	0.23400092814270587	0.0	True
David Hull	0.13270553893547493	0.0	True
Template:SPRAT	0.11829582673033098	0.0	True
PhyloXML	0.19386244268158492	0.0	True
CloudBioLinux	0.6388864947971605	0.0	True
FSTAT (software)	0.6695711615061617	0.0	True
Category:Free biovisualization software	0.3398008170308763	0.0	True
Gruber Prize in Neuroscience	0.3821347721108708	0.0	True
Category:Taxa described in 2013	0.11502908641069201	0.0	True
WPGMA	0.2876642690380092	0.0	True
Zhegalkin polynomial	0.1260273852942373	0.0	True
Connectomics	0.33719633093585205	0.0	True
Overton Prize	0.46108922439462763	0.0	True
Template:HMDB	0.47435309992388114	0.0	True
NeXtProt	0.2654650479597423	0.0	True
Buddhist hermeneutics	0.10245646166725053	0.0	True
Weizenbaum Award	0.38703240358574276	0.0	True
BioJava	0.11231584609047486	0.0	True
Arlequin	0.28170860509533957	0.0	True
Brenda Andrews	0.14308207314927915	0.0	True
Category:Memory processes	0.1083879723280677	0.0	True
Creatures 2	0.1371940494425076	0.0	True
Category:Lists of prehistoric life	0.1809588669486297	0.0	True
School for Ethics and Global Leadership	0.21589037157501528	0.0	True
ASTERIX (ATC standard)	0.13301725072488263	0.0	True
International Society for Computational Biology Student Council	0.42591427820929456	0.0	True
COMBINE	0.310418625035447	0.0	True
Template:UniProt Taxonomy	0.2086644692740716	0.0	True
Applicative universal grammar	0.42033570046354174	0.0	True
AMPHORA	0.31956070473169423	0.0	True
Fractone	0.14040434025634427	0.0	True
George Allen (Vermont)	0.10682422533045575	0.0	True
Category:Non-renewable resources	0.2131161037576715	0.0	True
Biopython	0.18891231995811622	0.0	True
Philosophical Gourmet Report	0.1496166833057691	0.0	True
Morphobank	0.5278626784918492	0.0	True
European AIS Database	0.2535986854597196	0.0	True
Qui-Lim Choo	0.15784845722571664	0.0	True
Mega2, the Manipulation Environment for Genetic Analysis	0.18525588060467302	0.0	True
Infomorph	0.11480524269662444	0.0	True
Kepler scientific workflow system	0.3352845019321173	0.0	True
Blockhead (thought experiment)	0.180853700885729	0.0	True
Category:Computational anatomy	0.1450500936685498	0.0	True
Rossia pacifica diegensis	0.10993734367319023	0.0	True
Category:Derrida scholars	0.10486046135596251	0.0	True
Ramification problem	0.1810618633998719	0.0	True
Tianjin animal cloning center	0.12858229492915335	0.0	True
Class II gene	0.1083142744716648	0.0	True
Artificial philosophy	0.5993852293138435	0.0	True
Body Labs	0.7050271783865196	0.0	True
Copenhagen disease	0.1131807928107779	0.0	True
Fungal disease	0.11873284708135677	0.0	True
Category:Free biosimulation software	0.3398008170308763	0.0	True
Complex equality	0.11287364666982194	0.0	True
Luminex Corporation	0.10419505021382536	0.0	True
Category:Philosophy blogs	0.17805158414373964	0.0	True
WolfQuest	0.10075261956819798	0.0	True
ETBLAST	0.3795046794991763	0.0	True
Ontological commitment	0.20013167640794077	0.0	True
USA Biology Olympiad	0.11615190360608621	0.0	True
Don Collins Reed	0.1056793500056323	0.0	True
Category:Peak resource production	0.25452820011801364	0.0	True
Template:Bioinformatics	0.7804167984058896	0.0	True
Category:Air intelligence	0.9453083251623886	0.0	True
Storage (memory)	0.17070736071588816	0.0	True
Category:Aeronautical databases	0.4397893661366035	0.0	True
JUICE (software)	0.3184059938372092	0.0	True
Template:Algae an Introduction	0.3640416929782971	0.0	True
Cognitive description	0.1584555869571605	0.0	True
Rosalind (education platform)	0.1469027669758883	0.0	True
Big data ethics	0.7388117161868635	0.0	True
Book:Hemolytic anemia	0.12152236531249205	0.0	True
National Microbial Pathogen Data Resource	0.2328176940894621	0.0	True
Synthetic mycoides	0.5740078123734336	0.0	True
Contemplative neuroscience	0.1408283566319207	0.0	True
Daphna Joel	0.2399561863191156	0.0	True
File:Primate Conservation cover.jpg	0.7087500763384067	0.0	True
Template:Jepson eFlora	0.230081566580509	0.0	True
Template:Catalogue of Life	0.20787431157438657	0.0	True
Moral Machine	0.7411521301101576	0.0	True
UBiome	0.518375967861599	0.0	True
Neurorobotics	0.3039082714523609	0.0	True
Category:Aviation schools	0.16564112202222916	0.0	True
Category:Linguistic turn	0.14618289091625095	0.0	True
High-performance Integrated Virtual Environment	0.6322320630951779	0.0	True
Video Life	0.16216786565314917	0.0	True
Cellosaurus	0.14596270749770054	0.0	True
Nexus file	0.26312189130023106	0.0	True
Category:Animal taxonomy	0.2086644692740716	0.0	True
Taxonomic database	0.28044274413620146	0.0	True
Category:Analogy	0.5027207495699535	0.0	True
Antonei Csoka	0.10386920562965954	0.0	True
Category:Hume scholars	0.10486046135596251	0.0	True
Category:Biovisualization software	0.9484482181760167	0.0	True
Category:Aviation in China	0.11491837102803112	0.0	True
Book:Encyclopedia of Life	0.10687444880666261	0.0	True
Simband	0.11952718364261028	0.0	True
Chiniofon	0.10179007410523103	0.0	True
Computational neuroscience	0.6280713100778698	0.0	True
Category:Resurrection	0.12621644376940422	0.0	True
Patrocladogram	0.30423035617189964	0.0	True
Template:NRDB genus	0.4397893661366035	0.0	True
Template:GO code links	0.24365488506242106	0.0	True
Metascience (research)	0.10004950704446744	0.0	True
Autonomous robot	0.32851232476699915	0.0	True
Category:Biochemistry methods	0.4135753646343597	0.0	True
NeXML format	0.3587352841130264	0.0	True
FlyExpress	0.41051815201409164	0.0	True
Category:Cardiovascular researchers	0.10505812089182365	0.0	True
BioPHP	0.7528303029642079	0.0	True
Multiple trace theory	0.1734243471296287	0.0	True
Global Map	0.11272706732616264	0.0	True
Category:Programmed cell death	0.12420356596825192	0.0	True
Generic Model Organism Database	0.34343694316329404	0.0	True
Terminal aerodrome forecast	0.1312027740639079	0.0	True
Database of Molecular Motions	0.13547781433450143	0.0	True
UPGMA	0.3171684167882378	0.0	True
Dharshan Kumaran	0.1929823994386665	0.0	True
Neurobiological origins of language	0.22061083910736826	0.0	True
MEGAN	0.37553226975098764	0.0	True
Sheila Blumstein	0.11135675956299787	0.0	True
Neuroergonomics	0.14801515240192542	0.0	True
BioCompute Object	0.20280324900584654	0.0	True
Living Planet Report	0.13854654561383298	0.0	True
File:Francisco vitoria.jpg	0.3187707853953642	0.0	True
Template:Asian Pacific Phycology	0.20479613418561582	0.0	True
Mesquite (software)	0.5110350348951387	0.0	True
MIL-STD-1553	0.11860220699214348	0.0	True
Cynthia Dwork	0.7989937642054313	0.0	True
Template:Algae Graham Higgins Wilcox	0.10329552629242393	0.0	True
Susan Alberts	0.10061347951719697	0.0	True
International Association for Lichenology	0.2354123993673016	0.0	True
Alignment-free sequence analysis	0.29637999947234256	0.0	True
Tuple-generating dependency	0.47444778118324277	0.0	True
Sequerome	0.18043399299511786	0.0	True
Centre for Research in Reasoning, Argumentation, and Rhetoric	0.14275720922787782	0.0	True
Template:ITIS	0.13351039275066878	0.0	True
Jean Nicod Prize	0.1891838296516465	0.0	True
List of alignment visualization software	0.8553374316213564	0.0	True
Neurophilosophy	0.149900691877192	0.0	True
Viroinformatics	0.14392280805154842	0.0	True
Biomatters	0.5284689096342637	0.0	True
Extended mind thesis	0.12327434567147774	0.0	True
Category:Sustainable development	0.3656575562162515	0.0	True
Critical brain hypothesis	0.18291042762069049	0.0	True
Debian-Med	0.1643414581335849	0.0	True
Cecilia Lo	0.14132776550075016	0.0	True
Category:Animal attacks	0.19044355793944717	0.0	True
Category:Environmental social science concepts	0.12150767014303708	0.0	True
Autoconstructive evolution	0.5635192503261984	0.0	True
Harry Brailovsky Alperowits	0.16715830959881126	0.0	True
Spore Creature Creator	0.12644008397862302	0.0	True
Pyrenocine	0.28830886592600596	0.0	True
Cambridge Gliding Centre	0.1385714371333627	0.0	True
FASTA	0.273041672576826	0.0	True
Degree of truth	0.35984118689901023	0.0	True
Osborne effect	0.10701615584406884	0.0	True
Category:Bioinformatics software	0.6151754989846939	0.0	True
Category:Cardiovascular researchers by nationality	0.27218726570597246	0.0	True
File:Teilhard de Chardin(1).jpg	0.3824265845645116	0.0	True
Bachelor of Environmental Science	0.13197887486527737	0.0	True
Category:Airline types	0.1766857782999041	0.0	True
Quantitative comparative linguistics	0.5617600846053923	0.0	True
SERENDIP	0.2390564451115133	0.0	True
DELTA (taxonomy)	0.16001484037643782	0.0	True
Faculty of Agronomic and Veterinary Science	0.10050298408578297	0.0	True
Maximally informative dimensions	0.13958412558199162	0.0	True
Evolving digital ecological networks	0.156441247620355	0.0	True
Catlateral Damage	0.150722890678435	0.0	True
Rubén Nuñez de Cáceres	0.1471563717669263	0.0	True
Closed concept	0.13337201482806685	0.0	True
Neurophenomenology	0.10330967942696324	0.0	True
Template:CephBase Subclass	0.3787649443715205	0.0	True
National Institutes of Health Director's Pioneer Award	0.17767043378924058	0.0	True
Caridoid escape reaction	0.17774567437698396	0.0	True
Category:Kant scholars	0.10486046135596251	0.0	True
File:Javadtaba.jpg	0.28500075368160277	0.0	True
MUMmer	0.5580990606538	0.0	True
Ancestral reconstruction	0.20938867718322188	0.0	True
Template:Reference ranges	0.1407299856006909	0.0	True
Glenn McGee	0.10938382604513036	0.0	True
Bowtie (sequence analysis)	0.5343699934046825	0.0	True
Mycotaxon	0.1051863268422414	0.0	True
Encoding (memory)	0.14527916291233564	0.0	True
Genetic stock center	0.10561135168491849	0.0	True
Virtual Physiological Human	0.11294187718913258	0.0	True
C. K. Gunsalus	0.2770966824477216	0.0	True
Jacobus Boomsma	0.16901950034740065	0.0	True
BioSystems	0.1834830458813371	0.0	True
Planted motif search	0.519540274433614	0.0	True
Yass (software)	0.517862480411841	0.0	True
Steady state topography	0.12927855632334906	0.0	True
STRING	0.17522833238069085	0.0	True
Category:Behaviorism	0.10084988913158845	0.0	True
List of sequence alignment software	0.40416245540667634	0.0	True
Erik Bongcam-Rudloff	0.7916275326326103	0.0	True
